account_id,date,category,amount,status,balance_after
AC100275,2026-02-17,CASH_WITHDRAWAL,45.86,SUCCESS,75.04
AC100275,2026-03-01,DISCRETIONARY_SPEND,5.52,SUCCESS,69.52
AC100275,2026-03-02,ESSENTIAL_SPEND,95.31,SUCCESS,-25.79
AC100275,2026-03-05,SALARY_CREDIT,635.71,SUCCESS,609.92
AC100275,2026-03-05,EMI_DEBIT,121.97,SUCCESS,487.95
AC100275,2026-03-06,ESSENTIAL_SPEND,47.33,SUCCESS,440.62
AC100275,2026-03-10,CASH_WITHDRAWAL,39.94,SUCCESS,400.68
AC100275,2026-03-17,ESSENTIAL_SPEND,143.47,SUCCESS,257.21
AC100275,2026-03-21,CASH_WITHDRAWAL,53.13,SUCCESS,204.08
AC100275,2026-03-23,ESSENTIAL_SPEND,26.02,SUCCESS,178.06
AC100275,2026-03-26,DISCRETIONARY_SPEND,57.97,SUCCESS,120.09
AC100275,2026-03-26,DISCRETIONARY_SPEND,25.85,SUCCESS,94.24
AC100275,2026-03-29,DISCRETIONARY_SPEND,91.19,SUCCESS,3.05
AC100275,2026-04-04,SALARY_CREDIT,635.71,SUCCESS,638.76
AC100275,2026-04-04,DISCRETIONARY_SPEND,94.95,SUCCESS,543.81
AC100275,2026-04-05,EMI_DEBIT,121.97,SUCCESS,421.84
AC100275,2026-04-05,ESSENTIAL_SPEND,52.68,SUCCESS,369.16
AC100275,2026-04-14,DISCRETIONARY_SPEND,85.59,SUCCESS,283.57
AC100275,2026-04-22,ESSENTIAL_SPEND,240.82,SUCCESS,42.75
AC100275,2026-04-24,ESSENTIAL_SPEND,7.24,SUCCESS,35.51
AC100275,2026-04-25,CASH_WITHDRAWAL,79.39,SUCCESS,-43.88
AC100275,2026-04-30,ESSENTIAL_SPEND,11.39,SUCCESS,-55.27
AC100275,2026-05-01,ESSENTIAL_SPEND,22.49,SUCCESS,-77.76
AC100275,2026-05-03,ESSENTIAL_SPEND,52.01,SUCCESS,-129.77
AC100275,2026-05-04,SALARY_CREDIT,635.71,SUCCESS,505.94
AC100275,2026-05-05,EMI_DEBIT,121.97,SUCCESS,383.97
AC100275,2026-05-06,ESSENTIAL_SPEND,14.4,SUCCESS,369.57
AC100275,2026-05-07,DISCRETIONARY_SPEND,49.93,SUCCESS,319.64
AC100275,2026-05-13,CASH_WITHDRAWAL,27.09,SUCCESS,292.55
AC100275,2026-05-14,ESSENTIAL_SPEND,161.34,SUCCESS,131.21
AC100275,2026-05-24,ESSENTIAL_SPEND,61.89,SUCCESS,69.32
AC100275,2026-05-24,DISCRETIONARY_SPEND,130.61,SUCCESS,-61.29
AC100275,2026-06-01,SALARY_CREDIT,635.71,SUCCESS,574.42
AC100275,2026-06-03,ESSENTIAL_SPEND,28.04,SUCCESS,546.38
AC100275,2026-06-04,DISCRETIONARY_SPEND,86.39,SUCCESS,459.99
AC100275,2026-06-05,EMI_DEBIT,121.97,SUCCESS,338.02
AC100275,2026-06-10,ESSENTIAL_SPEND,26.07,SUCCESS,311.95
AC100275,2026-06-11,ESSENTIAL_SPEND,76.89,SUCCESS,235.06
AC100275,2026-06-16,ESSENTIAL_SPEND,30.72,SUCCESS,204.34
AC100275,2026-06-21,DISCRETIONARY_SPEND,94.15,SUCCESS,110.19
AC100275,2026-06-23,ESSENTIAL_SPEND,150.42,SUCCESS,-40.23
AC100275,2026-06-27,CASH_WITHDRAWAL,25.1,SUCCESS,-65.33
AC100276,2025-10-01,SALARY_CREDIT,730.23,SUCCESS,1209.43
AC100276,2025-10-05,EMI_DEBIT,183.88,SUCCESS,1025.55
AC100276,2025-10-07,DISCRETIONARY_SPEND,5.94,SUCCESS,1019.61
AC100276,2025-10-12,ESSENTIAL_SPEND,114.38,SUCCESS,905.23
AC100276,2025-10-13,CASH_WITHDRAWAL,74.64,SUCCESS,830.59
AC100276,2025-10-14,DISCRETIONARY_SPEND,31.16,SUCCESS,799.43
AC100276,2025-10-22,ESSENTIAL_SPEND,138.29,SUCCESS,661.14
AC100276,2025-10-27,DISCRETIONARY_SPEND,89.23,SUCCESS,571.91
AC100276,2025-10-30,ESSENTIAL_SPEND,51.1,SUCCESS,520.81
AC100276,2025-11-04,SALARY_CREDIT,730.23,SUCCESS,1251.04
AC100276,2025-11-05,EMI_DEBIT,183.88,SUCCESS,1067.16
AC100276,2025-11-09,CASH_WITHDRAWAL,40.76,SUCCESS,1026.4
AC100276,2025-11-11,ESSENTIAL_SPEND,124.23,SUCCESS,902.17
AC100276,2025-11-12,DISCRETIONARY_SPEND,68.16,SUCCESS,834.01
AC100276,2025-11-13,CASH_WITHDRAWAL,31.09,SUCCESS,802.92
AC100276,2025-11-14,DISCRETIONARY_SPEND,35.16,SUCCESS,767.76
AC100276,2025-11-18,DISCRETIONARY_SPEND,4.27,SUCCESS,763.49
AC100276,2025-11-21,ESSENTIAL_SPEND,179.49,SUCCESS,584.0
AC100276,2025-11-22,ESSENTIAL_SPEND,0.05,SUCCESS,583.95
AC100276,2025-11-26,DISCRETIONARY_SPEND,18.75,SUCCESS,565.2
AC100276,2025-12-01,ESSENTIAL_SPEND,79.85,SUCCESS,485.35
AC100276,2025-12-03,SALARY_CREDIT,730.23,SUCCESS,1215.58
AC100276,2025-12-05,EMI_DEBIT,183.88,SUCCESS,1031.7
AC100276,2025-12-10,DISCRETIONARY_SPEND,13.61,SUCCESS,1018.09
AC100276,2025-12-10,DISCRETIONARY_SPEND,112.72,SUCCESS,905.37
AC100276,2025-12-13,CASH_WITHDRAWAL,59.18,SUCCESS,846.19
AC100276,2025-12-16,CASH_WITHDRAWAL,23.33,SUCCESS,822.86
AC100276,2025-12-21,ESSENTIAL_SPEND,207.17,SUCCESS,615.69
AC100276,2025-12-22,ESSENTIAL_SPEND,13.84,SUCCESS,601.85
AC100276,2025-12-31,ESSENTIAL_SPEND,2.92,SUCCESS,598.93
AC100276,2026-01-05,SALARY_CREDIT,730.23,SUCCESS,1329.16
AC100276,2026-01-05,EMI_DEBIT,183.88,SUCCESS,1145.28
AC100276,2026-01-08,DISCRETIONARY_SPEND,51.45,SUCCESS,1093.83
AC100276,2026-01-13,ESSENTIAL_SPEND,22.4,SUCCESS,1071.43
AC100276,2026-01-14,CASH_WITHDRAWAL,30.2,SUCCESS,1041.23
AC100276,2026-01-18,CASH_WITHDRAWAL,55.72,SUCCESS,985.51
AC100276,2026-01-19,DISCRETIONARY_SPEND,74.88,SUCCESS,910.63
AC100276,2026-01-23,ESSENTIAL_SPEND,66.19,SUCCESS,844.44
AC100276,2026-01-25,ESSENTIAL_SPEND,20.12,SUCCESS,824.32
AC100276,2026-01-31,ESSENTIAL_SPEND,15.21,SUCCESS,809.11
AC100276,2026-01-31,ESSENTIAL_SPEND,179.85,SUCCESS,629.26
AC100276,2026-02-02,SALARY_CREDIT,730.23,SUCCESS,1359.49
AC100276,2026-02-05,EMI_DEBIT,183.88,SUCCESS,1175.61
AC100276,2026-02-07,DISCRETIONARY_SPEND,117.27,SUCCESS,1058.34
AC100276,2026-02-08,ESSENTIAL_SPEND,16.5,SUCCESS,1041.84
AC100276,2026-02-10,ESSENTIAL_SPEND,70.02,SUCCESS,971.82
AC100276,2026-02-11,ESSENTIAL_SPEND,35.4,SUCCESS,936.42
AC100276,2026-02-11,ESSENTIAL_SPEND,63.11,SUCCESS,873.31
AC100276,2026-02-21,CASH_WITHDRAWAL,47.9,SUCCESS,825.41
AC100276,2026-02-25,ESSENTIAL_SPEND,37.49,SUCCESS,787.92
AC100276,2026-02-25,DISCRETIONARY_SPEND,9.06,SUCCESS,778.86
AC100276,2026-02-26,ESSENTIAL_SPEND,81.25,SUCCESS,697.61
AC100276,2026-03-02,SALARY_CREDIT,730.23,SUCCESS,1427.84
AC100276,2026-03-05,EMI_DEBIT,183.88,SUCCESS,1243.96
AC100276,2026-03-06,ESSENTIAL_SPEND,112.75,SUCCESS,1131.21
AC100276,2026-03-08,DISCRETIONARY_SPEND,41.9,SUCCESS,1089.31
AC100276,2026-03-09,ESSENTIAL_SPEND,154.57,SUCCESS,934.74
AC100276,2026-03-10,ESSENTIAL_SPEND,5.77,SUCCESS,928.97
AC100276,2026-03-14,ESSENTIAL_SPEND,30.68,SUCCESS,898.29
AC100276,2026-03-17,CASH_WITHDRAWAL,74.47,SUCCESS,823.82
AC100276,2026-03-21,DISCRETIONARY_SPEND,31.15,SUCCESS,792.67
AC100276,2026-03-22,DISCRETIONARY_SPEND,53.28,SUCCESS,739.39
AC100276,2026-04-02,ESSENTIAL_SPEND,125.83,SUCCESS,613.56
AC100276,2026-04-03,SALARY_CREDIT,730.23,SUCCESS,1343.79
AC100276,2026-04-05,EMI_DEBIT,183.88,SUCCESS,1159.91
AC100276,2026-04-11,DISCRETIONARY_SPEND,38.46,SUCCESS,1121.45
AC100276,2026-04-13,ESSENTIAL_SPEND,60.61,SUCCESS,1060.84
AC100276,2026-04-15,CASH_WITHDRAWAL,37.61,SUCCESS,1023.23
AC100276,2026-04-19,ESSENTIAL_SPEND,117.34,SUCCESS,905.89
AC100276,2026-04-28,DISCRETIONARY_SPEND,87.87,SUCCESS,818.02
AC100276,2026-05-02,SALARY_CREDIT,730.23,SUCCESS,1548.25
AC100276,2026-05-03,DISCRETIONARY_SPEND,40.21,SUCCESS,1508.04
AC100276,2026-05-04,CASH_WITHDRAWAL,42.46,SUCCESS,1465.58
AC100276,2026-05-05,EMI_DEBIT,183.88,SUCCESS,1281.7
AC100276,2026-05-05,CASH_WITHDRAWAL,56.24,SUCCESS,1225.46
AC100276,2026-05-10,ESSENTIAL_SPEND,29.58,SUCCESS,1195.88
AC100276,2026-05-19,ESSENTIAL_SPEND,88.46,SUCCESS,1107.42
AC100276,2026-05-21,ESSENTIAL_SPEND,70.34,SUCCESS,1037.08
AC100276,2026-05-23,DISCRETIONARY_SPEND,30.68,SUCCESS,1006.4
AC100276,2026-05-27,DISCRETIONARY_SPEND,18.52,SUCCESS,987.88
AC100276,2026-05-29,ESSENTIAL_SPEND,115.4,SUCCESS,872.48
AC100276,2026-05-29,DISCRETIONARY_SPEND,36.92,SUCCESS,835.56
AC100276,2026-06-01,SALARY_CREDIT,730.23,SUCCESS,1565.79
AC100276,2026-06-01,ESSENTIAL_SPEND,47.6,SUCCESS,1518.19
AC100276,2026-06-05,EMI_DEBIT,183.88,SUCCESS,1334.31
AC100276,2026-06-08,ESSENTIAL_SPEND,83.45,SUCCESS,1250.86
AC100276,2026-06-09,ESSENTIAL_SPEND,85.5,SUCCESS,1165.36
AC100276,2026-06-11,DISCRETIONARY_SPEND,34.66,SUCCESS,1130.7
AC100276,2026-06-11,DISCRETIONARY_SPEND,5.86,SUCCESS,1124.84
AC100276,2026-06-12,ESSENTIAL_SPEND,13.44,SUCCESS,1111.4
AC100276,2026-06-15,ESSENTIAL_SPEND,73.31,SUCCESS,1038.09
AC100276,2026-06-17,DISCRETIONARY_SPEND,85.81,SUCCESS,952.28
AC100276,2026-06-23,CASH_WITHDRAWAL,78.52,SUCCESS,873.76
AC100276,2026-06-24,ESSENTIAL_SPEND,0.48,SUCCESS,873.28
AC100277,2025-10-03,SALARY_CREDIT,1024.93,SUCCESS,2966.6
AC100277,2025-10-05,EMI_DEBIT,279.02,SUCCESS,2687.58
AC100277,2025-10-06,DISCRETIONARY_SPEND,24.58,SUCCESS,2663.0
AC100277,2025-10-09,ESSENTIAL_SPEND,24.42,SUCCESS,2638.58
AC100277,2025-10-12,ESSENTIAL_SPEND,26.04,SUCCESS,2612.54
AC100277,2025-10-12,ESSENTIAL_SPEND,27.37,SUCCESS,2585.17
AC100277,2025-10-13,CASH_WITHDRAWAL,22.94,SUCCESS,2562.23
AC100277,2025-10-23,CASH_WITHDRAWAL,52.65,SUCCESS,2509.58
AC100277,2025-10-25,ESSENTIAL_SPEND,257.83,SUCCESS,2251.75
AC100277,2025-10-27,ESSENTIAL_SPEND,36.38,SUCCESS,2215.37
AC100277,2025-10-30,DISCRETIONARY_SPEND,146.58,SUCCESS,2068.79
AC100277,2025-11-01,ESSENTIAL_SPEND,12.08,SUCCESS,2056.71
AC100277,2025-11-02,SALARY_CREDIT,1024.93,SUCCESS,3081.64
AC100277,2025-11-03,ESSENTIAL_SPEND,32.21,SUCCESS,3049.43
AC100277,2025-11-04,DISCRETIONARY_SPEND,9.42,SUCCESS,3040.01
AC100277,2025-11-05,EMI_DEBIT,279.02,SUCCESS,2760.99
AC100277,2025-11-11,ESSENTIAL_SPEND,49.83,SUCCESS,2711.16
AC100277,2025-11-11,CASH_WITHDRAWAL,74.15,SUCCESS,2637.01
AC100277,2025-11-17,CASH_WITHDRAWAL,71.81,SUCCESS,2565.2
AC100277,2025-11-21,ESSENTIAL_SPEND,82.12,SUCCESS,2483.08
AC100277,2025-11-25,DISCRETIONARY_SPEND,161.74,SUCCESS,2321.34
AC100277,2025-11-29,ESSENTIAL_SPEND,15.88,SUCCESS,2305.46
AC100277,2025-11-30,ESSENTIAL_SPEND,179.93,SUCCESS,2125.53
AC100277,2025-12-05,SALARY_CREDIT,1024.93,SUCCESS,3150.46
AC100277,2025-12-05,EMI_DEBIT,279.02,SUCCESS,2871.44
AC100277,2025-12-08,ESSENTIAL_SPEND,221.97,SUCCESS,2649.47
AC100277,2025-12-11,CASH_WITHDRAWAL,68.66,SUCCESS,2580.81
AC100277,2025-12-19,ESSENTIAL_SPEND,42.0,SUCCESS,2538.81
AC100277,2025-12-19,DISCRETIONARY_SPEND,23.12,SUCCESS,2515.69
AC100277,2025-12-21,ESSENTIAL_SPEND,108.08,SUCCESS,2407.61
AC100277,2025-12-22,DISCRETIONARY_SPEND,81.67,SUCCESS,2325.94
AC100277,2025-12-23,CASH_WITHDRAWAL,55.03,SUCCESS,2270.91
AC100277,2025-12-27,DISCRETIONARY_SPEND,66.37,SUCCESS,2204.54
AC100277,2026-01-02,ESSENTIAL_SPEND,164.22,SUCCESS,2040.32
AC100277,2026-01-02,CASH_WITHDRAWAL,38.68,SUCCESS,2001.64
AC100277,2026-01-05,SALARY_CREDIT,1024.93,SUCCESS,3026.57
AC100277,2026-01-05,EMI_DEBIT,279.02,SUCCESS,2747.55
AC100277,2026-01-07,DISCRETIONARY_SPEND,100.31,SUCCESS,2647.24
AC100277,2026-01-08,CASH_WITHDRAWAL,29.84,SUCCESS,2617.4
AC100277,2026-01-13,DISCRETIONARY_SPEND,46.58,SUCCESS,2570.82
AC100277,2026-01-19,ESSENTIAL_SPEND,78.93,SUCCESS,2491.89
AC100277,2026-01-19,DISCRETIONARY_SPEND,24.27,SUCCESS,2467.62
AC100277,2026-01-24,ESSENTIAL_SPEND,128.9,SUCCESS,2338.72
AC100277,2026-02-01,SALARY_CREDIT,1024.93,SUCCESS,3363.65
AC100277,2026-02-03,DISCRETIONARY_SPEND,88.28,SUCCESS,3275.37
AC100277,2026-02-05,EMI_DEBIT,279.02,SUCCESS,2996.35
AC100277,2026-02-13,ESSENTIAL_SPEND,178.18,SUCCESS,2818.17
AC100277,2026-02-19,DISCRETIONARY_SPEND,82.88,SUCCESS,2735.29
AC100277,2026-02-22,ESSENTIAL_SPEND,26.79,SUCCESS,2708.5
AC100277,2026-02-24,ESSENTIAL_SPEND,47.67,SUCCESS,2660.83
AC100277,2026-02-24,CASH_WITHDRAWAL,45.18,SUCCESS,2615.65
AC100277,2026-02-25,ESSENTIAL_SPEND,119.41,SUCCESS,2496.24
AC100277,2026-03-01,DISCRETIONARY_SPEND,136.1,SUCCESS,2360.14
AC100277,2026-03-04,SALARY_CREDIT,1024.93,SUCCESS,3385.07
AC100277,2026-03-05,EMI_DEBIT,279.02,SUCCESS,3106.05
AC100277,2026-03-11,ESSENTIAL_SPEND,134.79,SUCCESS,2971.26
AC100277,2026-03-14,ESSENTIAL_SPEND,103.91,SUCCESS,2867.35
AC100277,2026-03-16,ESSENTIAL_SPEND,63.84,SUCCESS,2803.51
AC100277,2026-03-16,ESSENTIAL_SPEND,69.5,SUCCESS,2734.01
AC100277,2026-03-25,DISCRETIONARY_SPEND,35.07,SUCCESS,2698.94
AC100277,2026-03-30,CASH_WITHDRAWAL,38.43,SUCCESS,2660.51
AC100277,2026-04-02,DISCRETIONARY_SPEND,17.84,SUCCESS,2642.67
AC100277,2026-04-02,DISCRETIONARY_SPEND,67.31,SUCCESS,2575.36
AC100277,2026-04-03,SALARY_CREDIT,1024.93,SUCCESS,3600.29
AC100277,2026-04-04,DISCRETIONARY_SPEND,54.88,SUCCESS,3545.41
AC100277,2026-04-04,CASH_WITHDRAWAL,52.43,SUCCESS,3492.98
AC100277,2026-04-05,EMI_DEBIT,279.02,SUCCESS,3213.96
AC100277,2026-04-07,ESSENTIAL_SPEND,24.01,SUCCESS,3189.95
AC100277,2026-04-08,CASH_WITHDRAWAL,56.55,SUCCESS,3133.4
AC100277,2026-04-10,ESSENTIAL_SPEND,153.53,SUCCESS,2979.87
AC100277,2026-04-10,ESSENTIAL_SPEND,57.41,SUCCESS,2922.46
AC100277,2026-04-19,DISCRETIONARY_SPEND,31.14,SUCCESS,2891.32
AC100277,2026-04-21,ESSENTIAL_SPEND,63.78,SUCCESS,2827.54
AC100277,2026-04-30,ESSENTIAL_SPEND,73.31,SUCCESS,2754.23
AC100277,2026-05-02,SALARY_CREDIT,1024.93,SUCCESS,3779.16
AC100277,2026-05-04,ESSENTIAL_SPEND,122.42,SUCCESS,3656.74
AC100277,2026-05-05,EMI_DEBIT,279.02,SUCCESS,3377.72
AC100277,2026-05-08,DISCRETIONARY_SPEND,64.28,SUCCESS,3313.44
AC100277,2026-05-09,ESSENTIAL_SPEND,8.53,SUCCESS,3304.91
AC100277,2026-05-10,ESSENTIAL_SPEND,190.56,SUCCESS,3114.35
AC100277,2026-05-14,DISCRETIONARY_SPEND,71.8,SUCCESS,3042.55
AC100277,2026-05-19,CASH_WITHDRAWAL,79.86,SUCCESS,2962.69
AC100277,2026-05-27,DISCRETIONARY_SPEND,18.8,SUCCESS,2943.89
AC100277,2026-05-29,ESSENTIAL_SPEND,50.54,SUCCESS,2893.35
AC100277,2026-05-29,DISCRETIONARY_SPEND,16.28,SUCCESS,2877.07
AC100277,2026-06-03,SALARY_CREDIT,1024.93,SUCCESS,3902.0
AC100277,2026-06-05,EMI_DEBIT,279.02,SUCCESS,3622.98
AC100277,2026-06-06,DISCRETIONARY_SPEND,39.55,SUCCESS,3583.43
AC100277,2026-06-06,CASH_WITHDRAWAL,72.21,SUCCESS,3511.22
AC100277,2026-06-09,CASH_WITHDRAWAL,32.71,SUCCESS,3478.51
AC100277,2026-06-10,DISCRETIONARY_SPEND,12.62,SUCCESS,3465.89
AC100277,2026-06-12,DISCRETIONARY_SPEND,49.3,SUCCESS,3416.59
AC100277,2026-06-16,ESSENTIAL_SPEND,85.04,SUCCESS,3331.55
AC100277,2026-06-17,DISCRETIONARY_SPEND,69.7,SUCCESS,3261.85
AC100277,2026-06-18,ESSENTIAL_SPEND,184.54,SUCCESS,3077.31
AC100277,2026-06-25,ESSENTIAL_SPEND,102.47,SUCCESS,2974.84
AC100278,2025-10-01,SALARY_CREDIT,501.97,SUCCESS,896.05
AC100278,2025-10-02,ESSENTIAL_SPEND,29.28,SUCCESS,866.77
AC100278,2025-10-02,ESSENTIAL_SPEND,25.57,SUCCESS,841.2
AC100278,2025-10-03,DISCRETIONARY_SPEND,48.03,SUCCESS,793.17
AC100278,2025-10-04,ESSENTIAL_SPEND,74.61,SUCCESS,718.56
AC100278,2025-10-05,EMI_DEBIT,108.18,SUCCESS,610.38
AC100278,2025-10-08,CASH_WITHDRAWAL,26.3,SUCCESS,584.08
AC100278,2025-10-10,DISCRETIONARY_SPEND,58.38,SUCCESS,525.7
AC100278,2025-10-15,ESSENTIAL_SPEND,17.33,SUCCESS,508.37
AC100278,2025-10-22,ESSENTIAL_SPEND,41.59,SUCCESS,466.78
AC100278,2025-10-26,ESSENTIAL_SPEND,21.45,SUCCESS,445.33
AC100278,2025-11-01,ESSENTIAL_SPEND,11.27,SUCCESS,434.06
AC100278,2025-11-02,SALARY_CREDIT,501.97,SUCCESS,936.03
AC100278,2025-11-02,DISCRETIONARY_SPEND,16.83,SUCCESS,919.2
AC100278,2025-11-05,EMI_DEBIT,108.18,SUCCESS,811.02
AC100278,2025-11-08,DISCRETIONARY_SPEND,9.23,SUCCESS,801.79
AC100278,2025-11-10,ESSENTIAL_SPEND,83.26,SUCCESS,718.53
AC100278,2025-11-13,ESSENTIAL_SPEND,10.33,SUCCESS,708.2
AC100278,2025-11-21,ESSENTIAL_SPEND,5.37,SUCCESS,702.83
AC100278,2025-11-23,ESSENTIAL_SPEND,81.68,SUCCESS,621.15
AC100278,2025-11-27,DISCRETIONARY_SPEND,80.36,SUCCESS,540.79
AC100278,2025-11-28,ESSENTIAL_SPEND,17.91,SUCCESS,522.88
AC100278,2025-11-28,CASH_WITHDRAWAL,31.16,SUCCESS,491.72
AC100278,2025-11-30,CASH_WITHDRAWAL,71.23,SUCCESS,420.49
AC100278,2025-12-03,SALARY_CREDIT,501.97,SUCCESS,922.46
AC100278,2025-12-05,EMI_DEBIT,108.18,SUCCESS,814.28
AC100278,2025-12-05,ESSENTIAL_SPEND,144.73,SUCCESS,669.55
AC100278,2025-12-08,DISCRETIONARY_SPEND,22.58,SUCCESS,646.97
AC100278,2025-12-10,DISCRETIONARY_SPEND,51.67,SUCCESS,595.3
AC100278,2025-12-20,DISCRETIONARY_SPEND,3.43,SUCCESS,591.87
AC100278,2025-12-20,DISCRETIONARY_SPEND,28.74,SUCCESS,563.13
AC100278,2025-12-24,ESSENTIAL_SPEND,59.7,SUCCESS,503.43
AC100278,2025-12-25,ESSENTIAL_SPEND,5.39,SUCCESS,498.04
AC100278,2025-12-30,CASH_WITHDRAWAL,21.42,SUCCESS,476.62
AC100278,2026-01-01,SALARY_CREDIT,501.97,SUCCESS,978.59
AC100278,2026-01-02,ESSENTIAL_SPEND,38.54,SUCCESS,940.05
AC100278,2026-01-05,EMI_DEBIT,108.18,SUCCESS,831.87
AC100278,2026-01-07,ESSENTIAL_SPEND,62.36,SUCCESS,769.51
AC100278,2026-01-16,ESSENTIAL_SPEND,2.89,SUCCESS,766.62
AC100278,2026-01-16,ESSENTIAL_SPEND,77.72,SUCCESS,688.9
AC100278,2026-01-20,CASH_WITHDRAWAL,54.69,SUCCESS,634.21
AC100278,2026-01-22,ESSENTIAL_SPEND,28.3,SUCCESS,605.91
AC100278,2026-01-24,DISCRETIONARY_SPEND,90.75,SUCCESS,515.16
AC100278,2026-01-31,DISCRETIONARY_SPEND,15.67,SUCCESS,499.49
AC100278,2026-02-02,DISCRETIONARY_SPEND,52.69,SUCCESS,446.8
AC100278,2026-02-02,CASH_WITHDRAWAL,62.64,SUCCESS,384.16
AC100278,2026-02-04,SALARY_CREDIT,501.97,SUCCESS,886.13
AC100278,2026-02-05,EMI_DEBIT,108.18,SUCCESS,777.95
AC100278,2026-02-14,ESSENTIAL_SPEND,71.65,SUCCESS,706.3
AC100278,2026-02-16,ESSENTIAL_SPEND,34.25,SUCCESS,672.05
AC100278,2026-02-17,DISCRETIONARY_SPEND,40.74,SUCCESS,631.31
AC100278,2026-02-18,ESSENTIAL_SPEND,14.63,SUCCESS,616.68
AC100278,2026-02-20,DISCRETIONARY_SPEND,12.99,SUCCESS,603.69
AC100278,2026-02-21,ESSENTIAL_SPEND,44.88,SUCCESS,558.81
AC100278,2026-02-22,ESSENTIAL_SPEND,44.41,SUCCESS,514.4
AC100278,2026-03-05,SALARY_CREDIT,501.97,SUCCESS,1016.37
AC100278,2026-03-05,EMI_DEBIT,108.18,SUCCESS,908.19
AC100278,2026-03-06,CASH_WITHDRAWAL,70.56,SUCCESS,837.63
AC100278,2026-03-08,DISCRETIONARY_SPEND,54.99,SUCCESS,782.64
AC100278,2026-03-08,DISCRETIONARY_SPEND,16.29,SUCCESS,766.35
AC100278,2026-03-09,ESSENTIAL_SPEND,19.95,SUCCESS,746.4
AC100278,2026-03-11,DISCRETIONARY_SPEND,35.13,SUCCESS,711.27
AC100278,2026-03-18,ESSENTIAL_SPEND,33.84,SUCCESS,677.43
AC100278,2026-03-25,ESSENTIAL_SPEND,11.43,SUCCESS,666.0
AC100278,2026-03-26,ESSENTIAL_SPEND,20.11,SUCCESS,645.89
AC100278,2026-03-27,ESSENTIAL_SPEND,93.57,SUCCESS,552.32
AC100278,2026-03-27,ESSENTIAL_SPEND,30.93,SUCCESS,521.39
AC100278,2026-04-01,SALARY_CREDIT,501.97,SUCCESS,1023.36
AC100278,2026-04-05,EMI_DEBIT,108.18,SUCCESS,915.18
AC100278,2026-04-05,ESSENTIAL_SPEND,29.19,SUCCESS,885.99
AC100278,2026-04-06,ESSENTIAL_SPEND,37.01,SUCCESS,848.98
AC100278,2026-04-06,DISCRETIONARY_SPEND,35.85,SUCCESS,813.13
AC100278,2026-04-08,CASH_WITHDRAWAL,46.81,SUCCESS,766.32
AC100278,2026-04-11,CASH_WITHDRAWAL,62.5,SUCCESS,703.82
AC100278,2026-04-15,ESSENTIAL_SPEND,110.77,SUCCESS,593.05
AC100278,2026-04-18,ESSENTIAL_SPEND,32.86,SUCCESS,560.19
AC100278,2026-04-22,DISCRETIONARY_SPEND,70.57,SUCCESS,489.62
AC100278,2026-05-02,CASH_WITHDRAWAL,25.39,SUCCESS,464.23
AC100278,2026-05-03,SALARY_CREDIT,501.97,SUCCESS,966.2
AC100278,2026-05-03,DISCRETIONARY_SPEND,39.21,SUCCESS,926.99
AC100278,2026-05-05,EMI_DEBIT,108.18,SUCCESS,818.81
AC100278,2026-05-05,ESSENTIAL_SPEND,90.87,SUCCESS,727.94
AC100278,2026-05-06,ESSENTIAL_SPEND,33.52,SUCCESS,694.42
AC100278,2026-05-10,ESSENTIAL_SPEND,28.58,SUCCESS,665.84
AC100278,2026-05-11,DISCRETIONARY_SPEND,56.83,SUCCESS,609.01
AC100278,2026-05-12,ESSENTIAL_SPEND,36.75,SUCCESS,572.26
AC100278,2026-05-16,ESSENTIAL_SPEND,20.1,SUCCESS,552.16
AC100278,2026-05-20,DISCRETIONARY_SPEND,10.37,SUCCESS,541.79
AC100278,2026-06-03,ESSENTIAL_SPEND,94.82,SUCCESS,446.97
AC100278,2026-06-05,SALARY_CREDIT,501.97,SUCCESS,948.94
AC100278,2026-06-05,EMI_DEBIT,108.18,SUCCESS,840.76
AC100278,2026-06-05,ESSENTIAL_SPEND,25.09,SUCCESS,815.67
AC100278,2026-06-17,DISCRETIONARY_SPEND,9.24,SUCCESS,806.43
AC100278,2026-06-19,ESSENTIAL_SPEND,17.55,SUCCESS,788.88
AC100278,2026-06-19,ESSENTIAL_SPEND,37.02,SUCCESS,751.86
AC100278,2026-06-23,ESSENTIAL_SPEND,35.34,SUCCESS,716.52
AC100278,2026-06-25,CASH_WITHDRAWAL,47.09,SUCCESS,669.43
AC100278,2026-06-29,DISCRETIONARY_SPEND,57.41,SUCCESS,612.02
AC100278,2026-06-30,DISCRETIONARY_SPEND,38.96,SUCCESS,573.06
AC100278,2026-06-30,DISCRETIONARY_SPEND,0.8,SUCCESS,572.26
AC100279,2025-10-02,ESSENTIAL_SPEND,59.72,SUCCESS,1022.4
AC100279,2025-10-03,SALARY_CREDIT,730.87,SUCCESS,1753.27
AC100279,2025-10-05,EMI_DEBIT,183.1,SUCCESS,1570.17
AC100279,2025-10-12,DISCRETIONARY_SPEND,56.99,SUCCESS,1513.18
AC100279,2025-10-16,DISCRETIONARY_SPEND,48.05,SUCCESS,1465.13
AC100279,2025-10-20,CASH_WITHDRAWAL,79.4,SUCCESS,1385.73
AC100279,2025-10-22,ESSENTIAL_SPEND,150.58,SUCCESS,1235.15
AC100279,2025-10-29,ESSENTIAL_SPEND,6.95,SUCCESS,1228.2
